,time,time_step,left.position.x,left.position.y,left.position.z,left.quaternion.w,left.quaternion.x,left.quaternion.y,left.quaternion.z,left.force.x,left.force.y,left.force.z,left.torque.x,left.torque.y,left.torque.z,left.ee_pose_k.x,left.ee_pose_k.y,left.ee_pose_k.z,left.ee_orient_k.w,left.ee_orient_k.x,left.ee_orient_k.y,left.ee_orient_k.z,left.lin_velocity_mag,left.ang_velocity_mag,right.position.x,right.position.y,right.position.z,right.quaternion.w,right.quaternion.x,right.quaternion.y,right.quaternion.z,right.force.x,right.force.y,right.force.z,right.torque.x,right.torque.y,right.torque.z,right.ee_pose_k.x,right.ee_pose_k.y,right.ee_pose_k.z,right.ee_orient_k.w,right.ee_orient_k.x,right.ee_orient_k.y,right.ee_orient_k.z,right.lin_velocity_mag,right.ang_velocity_mag,left.model.position.x,left.model.position.y,left.model.position.z,left.model.triangle_id,left.model.distance,right.model.position.x,right.model.position.y,right.model.position.z,right.model.triangle_id,right.model.distance
1573,52.45127587329879,0.03333333333333333,0.02012399821498345,0.0789562970564743,-0.13544116193812802,-0.15964176011517744,-0.020910591342243153,0.2620912340399107,0.9515174410574313,-3.879525923652074,7.462922767455253,47.78179418482774,2.2326741509582386,1.8800351876018198,0.0036295420448542795,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.03508094299738312,0.06564326423371535,0.02012399821498345,0.0789562970564743,-0.13544116193812802,-0.9515174410574314,0.26209123403991075,-0.02091059134224317,0.15964176011517744,3.8490102269126254,7.6189769238880745,47.97095453737696,-2.2224420828353666,1.889274741719897,-0.008996688344705982,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.03461587369945047,0.08087325588560199,0.160431858013954,0.7419193845974074,0.09764875738863867,982,0.02483893688077685,0.09765013175328198,0.7419192789215026,0.16043058932521548,7869,0.02483893688077685
1574,52.48462061320553,0.03333333333333333,0.01997583054349628,0.07787780064581759,-0.1352558058076358,-0.16041229343982455,-0.021284595818277793,0.26193330622945726,0.9514230421752111,-4.022317136461873,6.5541691787162755,47.240788823301614,2.2661570324458467,1.8581963436898814,0.05531038776310886,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.038559393336583175,0.05246022109606568,0.01997583054349628,0.07787780064581759,-0.1352558058076358,-0.9514230421752111,0.26193330622945726,-0.02128459581827781,0.1604122934398245,3.966179378426698,6.930518894869354,47.41671132779007,-2.254531625763479,1.8644959885868122,0.0357830800987617,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.03799494906369004,0.05315729696684973,0.15086138416303602,0.7919164222026829,0.05722219363428111,982,0.024842513462164397,0.05722366061566676,0.7919163094054084,0.1508600299789249,7869,0.024842513462164397
1575,52.51796535311227,0.03333333333333333,0.01973843859311569,0.07666411036472255,-0.13506554369993848,-0.16143665979494423,-0.021654859791806143,0.26195705393923224,0.9512348678497475,-4.1992623818874515,5.726540327470363,46.68091856507632,2.290350286177314,1.8338823536393805,0.10543159830395275,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.044446916089915335,0.062349284434557305,0.01973843859311569,0.07666411036472255,-0.13506554369993848,-0.9512348678497478,0.26195705393923235,-0.021654859791806154,0.1614366597949443,4.138858638192249,5.95217989501678,46.87289244194474,-2.2840663626527644,1.8428895262161658,0.0901346468657044,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.042897072385659256,0.05854863804593343,0.13698984831618838,0.8480144025363644,0.014995749147447215,982,0.024870710576936027,0.01499732004724917,0.8480142817487262,0.13698839820402464,7869,0.024870710576936027
1576,52.551310093019005,0.03333333333333333,0.019352633300923464,0.07534159975395138,-0.13485218501315135,-0.1626728285064966,-0.021993570391816986,0.26229836116318944,0.9509223961282123,-4.501772830035439,4.913591199607981,46.221003512584815,2.3145946787091862,1.792899496703815,0.16596518856941217,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.05007275082262209,0.07772732649762655,0.019352633300923464,0.07534159975395138,-0.13485218501315135,-0.9509223961282126,0.2622983611631895,-0.02199357039181704,0.16267282850649642,4.380719477809046,5.207245979765964,46.354974100396355,-2.3056144442055246,1.8088873388832052,0.14334686915580663,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.04904803794030317,0.07343047301706816,0.02159503874500153,0.8861262332954108,0.09227872795958762,981,0.02491567012964218,0.09227874126250174,0.8861276280970299,0.021593630640468375,7870,0.02491567012964218
1577,52.58465483292574,0.03333333333333333,0.018774507415095683,0.07394059840216063,-0.13458086990557072,-0.1641269977431971,-0.022276968343703258,0.263085233636813,0.9504484337066801,-5.19289506415875,4.124727383457087,46.43501673288138,2.372046921128876,1.75937171058927,0.24591740987044863,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.056236360309738095,0.09892598723270425,0.018774507415095683,0.07394059840216063,-0.13458086990557072,-0.9504484337066802,0.263085233636813,-0.022276968343703234,0.16412699774319728,4.907860623210291,4.372331901453543,46.261024828827324,-2.347810917170862,1.7681416825568474,0.21725045892673314,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.054442704456066894,0.09160640036285157,0.05164021353039601,0.9191149651417788,0.02924482132782517,981,0.024936521221751513,0.02924483512597274,0.9191164118691063,0.051638753004920934,7870,0.024936521221751513
1578,52.61799957283248,0.03333333333333333,0.01801384613668828,0.07248267722342025,-0.13439470533609232,-0.1654184803101646,-0.022850253787726114,0.26419051291672524,0.9499041873570774,-6.179292355227724,3.437379013852761,46.513625071415966,2.4228695509318365,1.6950754254791915,0.34534393152936316,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.060356370780798,0.11133001606668148,0.01801384613668828,0.07248267722342025,-0.13439470533609232,-0.9499041873570775,0.2641905129167253,-0.022850253787726094,0.16541848031016473,5.828610930167466,3.657250939656696,46.5613168541757,-2.4095762380093633,1.7228385820504422,0.3099641461717636,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.060150757922832476,0.11047569638547698,0.04577173330962725,0.03430238421206812,0.9199258824783046,4980,0.02504687416718157,0.9199273454158171,0.034302371065821284,0.045770283518361606,11867,0.02504687416718157
1579,52.65134431273922,0.03333333333333333,0.01711673096144365,0.0711054290009539,-0.13441787122276638,-0.16631465846280963,-0.02375881105226796,0.2655626720391101,0.9493426254504904,-7.221836368113123,2.79854185916391,45.87022462749459,2.417956280071761,1.5896831810231196,0.4417039592216205,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.06047165734960066,0.11694824619798792,0.01711673096144365,0.0711054290009539,-0.13441787122276638,-0.9493426254504903,0.26556267203911,-0.02375881105226798,0.16631465846280946,6.875905074200552,3.008024473606368,46.16807895807542,-2.427059571963035,1.6284977249655301,0.41121383805429157,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.0634879140185037,0.12000153546639253,0.010059183459520171,0.09199359850054174,0.897947218039938,4980,0.025346614840001704,0.8979486460252706,0.09199358566838008,0.010057768306349343,11867,0.025346614840001704
1580,52.68468905264596,0.03333333333333333,0.016244224162037395,0.06981156220210688,-0.13447243650698026,-0.16695025723749185,-0.024550952428593568,0.2668984594235911,0.9488361685246288,-7.807441498585635,2.0449474823267297,45.11763911430936,2.4037371004328927,1.4936078326201057,0.515362498190796,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.055059310157642385,0.1081196684270694,0.016244224162037395,0.06981156220210688,-0.13447243650698026,-0.9488361685246288,0.26689845942359114,-0.024550952428593592,0.1669502572374918,7.687604580305664,2.3170033635240905,45.34500470561157,-2.4062950443066895,1.5222382348504073,0.4937782892898727,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.056722975817596895,0.11171762914157533,0.10934701257141188,0.036668126036366225,0.8539848613922219,6860,0.02567504203046643,0.8539848233711219,0.03666991563869805,0.10934526099018003,13749,0.02567504203046643
1581,52.718033792552696,0.03333333333333333,0.015438938498810317,0.0686531962695892,-0.13450618757045515,-0.16750421262649415,-0.025285793619713153,0.26815298720701575,0.9483654057615943,-8.404317177334061,1.4067541584186916,44.68461101016799,2.4022522389388103,1.4294839908930617,0.5682520786446822,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.04899970602302797,0.09855593672387843,0.015438938498810317,0.0686531962695892,-0.13450618757045515,-0.9483654057615943,0.2681529872070158,-0.025285793619713143,0.1675042126264942,8.165797797099833,1.5898228797740301,44.787442266587576,-2.4017156977489527,1.4472307106414328,0.5525993928682007,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.05246334583424139,0.1040641677984018,0.10987670817205075,0.08461856653615432,0.805504725291795,6860,0.02596119165556539,0.8055046894291313,0.08462025454398478,0.10987505602688388,13749,0.02596119165556539
1582,52.751378532459434,0.03333333333333333,0.014590078395978711,0.06764390086417682,-0.13445356870856848,-0.168040634244724,-0.026073411336912003,0.2692929883202831,0.9479260566655074,-9.14937192474619,1.0418977500157414,45.05487146762518,2.4341479827574672,1.388639377329477,0.6175999366616646,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.04666215032393375,0.09359924299869277,0.014590078395978711,0.06764390086417682,-0.13445356870856848,-0.9479260566655073,0.2692929883202831,-0.026073411336911975,0.16804063424472412,8.89610424115724,1.1327915935395474,44.81832561068679,-2.418468381443067,1.4001883242370836,0.6007523505414141,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.04862781439942615,0.09843131190967917,0.10185253135591155,0.13572698338022166,0.7624204852638667,6860,0.026143235410985302,0.7624204513193896,0.13572858110113697,0.1018509675794734,13749,0.026143235410985302
1583,52.78472327236617,0.03333333333333333,0.013689017368499022,0.06694911569424482,-0.1343654739798905,-0.16806823993779768,-0.026964247318196514,0.27039413656619143,0.9475827177620948,-10.124037776280504,1.155328325645461,46.280458970846404,2.4950331003575235,1.3661129694725243,0.6663234770384662,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.041798564813743354,0.08939992756779705,0.013689017368499022,0.06694911569424482,-0.1343654739798905,-0.9475827177620947,0.2703941365661914,-0.02696424731819648,0.1680682399377978,9.763338692307823,1.0531661160686983,45.78593814770498,-2.472430342214695,1.3716016999471974,0.6503854999101907,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.044429458141892364,0.0914304929587611,0.07790150267501805,0.1903207626330251,0.7317777346919568,6860,0.026246210574706566,0.7317777021117609,0.19032229613928894,0.0779000017489502,13749,0.026246210574706566
1584,52.81806801227291,0.03333333333333333,0.012796961598521013,0.0667769876655081,-0.13438888180179218,-0.16706702283084598,-0.02796587335369568,0.2715158281267487,0.9474099824715003,-11.17490243316463,1.6159564962016468,47.917851455182145,2.5545044642088635,1.3565126151102371,0.6931811954062216,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.0351754922502162,0.10878359433696781,0.012796961598521013,0.0667769876655081,-0.13438888180179218,-0.9474099824715003,0.2715158281267487,-0.02796587335369565,0.16706702283084612,10.829819646708907,1.4367235157119354,47.346415624584985,-2.5360701613546075,1.3585684270540441,0.6877213247864816,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.03787604204127391,0.10079657217432571,0.032517171419102375,0.24427770683734476,0.7232051217435529,6860,0.026376970412082878,0.7232050895450277,0.24427922237893185,0.03251568807604044,13749,0.026376970412082878
1585,52.85141275217965,0.03333333333333333,0.012066433277671823,0.06703601465336052,-0.13458683660975426,-0.16542593289018864,-0.028910358438079518,0.2724767215247548,0.9473937344787087,-11.840337220067223,2.3384584162516804,49.11696795799573,2.5728429235712933,1.3484048538157969,0.6908921942447956,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.029652591957117554,0.1270950642734084,0.012066433277671823,0.06703601465336052,-0.13458683660975426,-0.9473937344787087,0.27247672152475483,-0.028910358438079584,0.16542593289018842,11.680161219843788,2.0668239464715192,48.803127621887526,-2.572890845317206,1.3514308284911134,0.6947666301353785,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.03328623392798731,0.1304096349144921,0.7125213446324722,0.2663767937054697,0.02110186166205803,6861,0.026588646164250995,0.02110324923156701,0.2663768064766449,0.712519944291788,13748,0.026588646164250995
1586,52.884757492086386,0.03333333333333333,0.011525224071313102,0.06752045521799824,-0.13491207712865155,-0.16400475386073612,-0.029752002208244328,0.27313060290859514,0.9474264788522998,-12.263367880803521,3.2111374285855767,49.786582712663005,2.5435761991009795,1.329718180518484,0.6603842719420278,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.027513775743646805,0.10892921843064717,0.011525224071313102,0.06752045521799824,-0.13491207712865155,-0.9474264788522999,0.27313060290859514,-0.029752002208244324,0.1640047538607362,12.131940550547089,2.9106151573087087,49.60869550338348,-2.55818560046318,1.3375485298294822,0.6737010151481203,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.028294389492057165,0.12241046862730164,0.6819846428195028,0.2456904522318216,0.07232490494867556,6861,0.026860111201159612,0.0723262330507742,0.24569046445566212,0.6819833024935636,13748,0.026860111201159612
1587,52.918102231993124,0.03333333333333333,0.011159631662047968,0.06826819332556736,-0.13527164395533997,-0.1629576963835767,-0.030429417661047557,0.27351085948228043,0.9474759360930661,-12.604459857359078,4.271609376394165,49.97448247171227,2.491320537138622,1.311569431308307,0.6175814419904382,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.030394462237807743,0.07958651245474041,0.011159631662047968,0.06826819332556736,-0.13527164395533997,-0.9474759360930659,0.27351085948228043,-0.0304294176610475,0.16295769638357693,12.499627534209516,3.891634538128305,49.9694761968274,-2.510143667438701,1.3167286312578963,0.6323244853631868,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.029362595593944718,0.09028616728657543,0.6620976086135045,0.21376462460455511,0.1241377667819403,6861,0.02710823314189909,0.12413905615587544,0.21376463647194155,0.6620963073721831,13748,0.02710823314189909
1588,52.95144697189986,0.03333333333333333,0.01100396351799171,0.06933695775742654,-0.13558047675258386,-0.1617997603249,-0.03080120159427797,0.27373976552316615,0.9475962559605623,-12.731157771201868,5.464008094954778,50.49753497315625,2.461496675309869,1.3363393467515596,0.5608706480916889,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.03719323009442945,0.07554259884752079,0.01100396351799171,0.06933695775742654,-0.13558047675258386,-0.9475962559605623,0.27373976552316615,-0.030801201594277995,0.1617997603248999,12.720224975855254,5.057796154807401,50.23851185987669,-2.466997041074206,1.3213747890551386,0.5818545233546892,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.03497643005321016,0.07390087185510275,0.6548429281780467,0.16879497558872375,0.17636209623322965,6861,0.02723690790936884,0.17636337147936682,0.16879498732606266,0.6548416411945704,13748,0.02723690790936884
1589,52.9847917118066,0.03333333333333333,0.010849250688024378,0.07070133797406349,-0.13589490503050067,-0.16037914158952107,-0.03116034742418807,0.2739776247055604,0.9477572605114198,-12.878971950516803,6.837598705613606,51.167965043551625,2.4285708641453883,1.3667726629618138,0.49109409891616984,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.046252804081062346,0.08947565656430798,0.010849250688024378,0.07070133797406349,-0.13589490503050067,-0.9477572605114198,0.27397762470556036,-0.031160347424188148,0.16037914158952082,12.810531258532642,6.353909370357879,50.96226156499372,-2.44228358684546,1.3590382837048973,0.5154904358724292,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.04306847105813056,0.08384551141618679,0.6480014292046233,0.11187327917953006,0.24012529161584661,6861,0.02731968436430707,0.240126553538784,0.11187329079424913,0.6480001556669669,13748,0.02731968436430707
1590,53.01813645171334,0.03333333333333333,0.010621995326256291,0.07234669933886743,-0.1362724487840576,-0.15868025376203124,-0.031636639899622225,0.2742110361388044,0.9479599188476073,-13.169624179202586,8.34901971264381,52.34703047479349,2.4230661676778356,1.4008103940072871,0.4347094660414084,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.055913664350070745,0.10769171305283873,0.010621995326256291,0.07234669933886743,-0.1362724487840576,-0.9479599188476073,0.2742110361388044,-0.031636639899622246,0.15868025376203115,13.058518410851775,7.8351538767565705,51.86034949845152,-2.418962154561576,1.387658718113009,0.45070361400065945,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.053347550515116755,0.10269089762978655,0.6373248699427192,0.04336344652166019,0.3193116835356206,6861,0.02742057381594202,0.3193129246669392,0.04336345794501793,0.6373236173880428,13748,0.02742057381594202
1591,53.05148119162007,0.03333333333333333,0.01056236304192484,0.07417128526166365,-0.136674473070099,-0.1568353323823935,-0.031940893366741364,0.2744283263537125,0.948193836481834,-13.184896576818366,9.940000785176565,53.89936214861921,2.4201614764358585,1.4651002743702148,0.3586321720714095,0.0254,-0.11938,0.0381,0.9659257972493452,0.25881915348021844,0.0,0.0,0.06241052731946424,0.11419927086121662,0.01056236304192484,0.07417128526166365,-0.136674473070099,-0.948193836481834,0.2744283263537125,-0.03194089336674136,0.15683533238239356,13.23281326218588,9.401443166853808,53.366536799877345,-2.423665828614977,1.43953117213589,0.38867374507678343,0.0254,0.11938,0.0381,0.9659257972493452,-0.25881915348021844,-0.0,-0.0,0.06242308626822895,0.11712602821790137,0.36152447290896206,0.03675494840825364,0.6017205786827843,4964,0.02751497422372364,0.6017194080963328,0.03675493638411585,0.3615256555195513,11851,0.02751497422372364
