,time,time_step,left.position.x,left.position.y,left.position.z,left.quaternion.w,left.quaternion.x,left.quaternion.y,left.quaternion.z,left.force.x,left.force.y,left.force.z,left.torque.x,left.torque.y,left.torque.z,left.ee_pose_k.x,left.ee_pose_k.y,left.ee_pose_k.z,left.ee_orient_k.w,left.ee_orient_k.x,left.ee_orient_k.y,left.ee_orient_k.z,left.lin_velocity_mag,left.ang_velocity_mag,right.position.x,right.position.y,right.position.z,right.quaternion.w,right.quaternion.x,right.quaternion.y,right.quaternion.z,right.force.x,right.force.y,right.force.z,right.torque.x,right.torque.y,right.torque.z,right.ee_pose_k.x,right.ee_pose_k.y,right.ee_pose_k.z,right.ee_orient_k.w,right.ee_orient_k.x,right.ee_orient_k.y,right.ee_orient_k.z,right.lin_velocity_mag,right.ang_velocity_mag,left.model.position.x,left.model.position.y,left.model.position.z,left.model.triangle_id,left.model.distance,right.model.position.x,right.model.position.y,right.model.position.z,right.model.triangle_id,right.model.distance
0,0.0,0.03333333333333333,0.04166370239453515,-0.15952824622769887,-0.0804044380413525,-0.02099302002114147,0.13168964324295307,-0.23164883938526118,0.9636160782097802,-5.029591437777817,-2.400401460479448,43.48309188413329,-0.9739618196273205,0.4809350530521156,-0.0659308870105467,0.0254,0.0508,0.047625,0.9238795637760319,-0.3826833568853094,0.0,0.0,0.0,0.0,0.04166370239453515,-0.15952824622769887,-0.0804044380413525,0.9636160782097802,0.2316488393852612,-0.1316896432429531,-0.02099302002114148,5.087884883074581,-2.3695843435589565,43.234898971945654,0.9716434497362156,0.4658182959857621,-0.07153670232563927,0.0254,-0.0508,0.047625,0.9238795637760319,0.3826833568853094,-0.0,0.0,0.0,0.0,0.4893890254852277,0.3889991590906006,0.12161181542417172,5333,-0.007195517682749017,0.12161255900453352,0.3889991478166929,0.4893882931787736,12220,-0.007195517682749017
1,0.033341869350037565,0.03333333333333333,0.04165409088064376,-0.15953029498165777,-0.08039929765019144,-0.020994204811649375,0.13168809649652247,-0.23164894436605799,0.9636162385408105,-4.9774217068770925,-2.3811416364064466,43.52046208654526,-0.9807445829547985,0.4842618469852761,-0.07011207715115607,0.0254,0.0508,0.047625,0.9238795637760319,-0.3826833568853094,0.0,0.0,0.00033471874712103785,0.0003654687908923259,0.04165409088064376,-0.15953029498165777,-0.08039929765019144,0.9636162385408104,0.23164894436605796,-0.1316880964965225,-0.020994204811649347,5.0490225862100715,-2.3901290881726176,43.40036091340408,0.9731890296636189,0.47589613402999775,-0.06779949211557755,0.0254,-0.0508,0.047625,0.9238795637760319,0.3826833568853094,-0.0,0.0,0.00023413993624615478,0.0005085021480318218,0.4890320258592522,0.3889769444410775,0.12199102969967024,5333,-0.007201520909312654,0.1219917727376003,0.3889769331753948,0.4890312940870049,12220,-0.007201520909312654
2,0.06668373870007513,0.03333333333333333,0.04161902374202752,-0.1595326236991449,-0.08037751630257176,-0.02100463722968884,0.1316733952936827,-0.23164964184439757,0.9636178524809743,-4.824202953419099,-2.3388602237512743,44.045852926403995,-1.0032175164920196,0.4958579333288286,-0.09270301867826952,0.0254,0.0508,0.047625,0.9238795637760319,-0.3826833568853094,0.0,0.0,0.0018723111487606628,0.0010949141919584194,0.04161902374202752,-0.1595326236991449,-0.08037751630257176,0.9636178524809745,0.23164964184439757,-0.13167339529368272,-0.021004637229688816,4.925251975976368,-2.3618818123334457,43.55783228895722,0.9875273462822766,0.4875886409184365,-0.07429326729176546,0.0254,-0.0508,0.047625,0.9238795637760319,0.3826833568853094,-0.0,0.0,0.0007998598141604522,0.000999767665515279,0.487769016219668,0.38860830050325645,0.12362268327707553,5333,-0.0072241503626258195,0.1236234243959799,0.38860828926667307,0.487768286337347,12220,-0.0072241503626258195
3,0.1000256080501127,0.03333333333333333,0.041508963625029746,-0.15951825793916458,-0.08030619407332411,-0.021003991409234753,0.13162308670659992,-0.23164274156138806,0.9636263983892469,-4.90925359529144,-2.284351765979569,45.49894591008345,-1.0326290400124447,0.5097137881321554,-0.11612986666036941,0.0254,0.0508,0.047625,0.9238795637760319,-0.3826833568853094,0.0,0.0,0.005215100625909519,0.0022513464032008264,0.041508963625029746,-0.15951825793916458,-0.08030619407332411,0.963626398389247,0.23164274156138812,-0.13162308670659997,-0.021003991409234868,4.775323661762554,-2.3350984592421042,44.49650336143879,1.0121249233742846,0.5008004318060602,-0.1069315799241642,0.0254,-0.0508,0.047625,0.9238795637760319,0.3826833568853094,-0.0,0.0,0.0015521966992102815,0.0007391338701387192,0.4839263505040002,0.38641045894074333,0.1296631905552565,5333,-0.007289254086951666,0.12966392583559264,0.38641044779268324,0.48392562637172415,12220,-0.007289254086951666
4,0.13336747740015026,0.03333333333333333,0.04127051820352524,-0.15943583581638698,-0.08009708062991912,-0.02093122621407165,0.13165798663663683,-0.23153062128727883,0.9636501594096734,-5.404439666822029,-2.047835938785271,47.283510039835136,-1.066833293534491,0.5304878448487352,-0.10117733611690191,0.0254,0.0508,0.047625,0.9238795637760319,-0.3826833568853094,0.0,0.0,0.008856599757249268,0.008385532678824843,0.04127051820352524,-0.15943583581638698,-0.08009708062991912,0.9636501594096735,0.23153062128727891,-0.1316579866366368,-0.020931226214071806,5.092062820476871,-2.2373668372262037,46.050738023693306,1.0442257497683398,0.5136846459810192,-0.11109959215067994,0.0254,-0.0508,0.047625,0.9238795637760319,0.3826833568853094,-0.0,0.0,0.006394454342132196,0.0033223460105796395,0.4761013103841202,0.37835571234930104,0.1455429772665787,5333,-0.0074599533665116406,0.14554370065750427,0.37835570138150276,0.476100597960993,12220,-0.0074599533665116406
5,0.16670934675018784,0.03333333333333333,0.04108347606624374,-0.15926264970161966,-0.07983498449218022,-0.020798921711414342,0.1317823341030868,-0.23132679466407066,0.9636849772329295,-5.886916185791536,-1.639178976901962,49.235148020434124,-1.1092706020064187,0.560865297098931,-0.0895341052790299,0.0254,0.0508,0.047625,0.9238795637760319,-0.3826833568853094,0.0,0.0,0.010969222397076848,0.022349214396771986,0.04108347606624374,-0.15926264970161966,-0.07983498449218022,0.9636849772329295,0.23132679466407072,-0.1317823341030868,-0.020798921711414467,5.534007287981756,-1.905289969097703,47.964489942367116,1.0778441275447472,0.5433201858675876,-0.09628535459281339,0.0254,-0.0508,0.047625,0.9238795637760319,0.3826833568853094,-0.0,0.0,0.012808591113631196,0.017916219557549264,0.4709440460124819,0.3653791488072084,0.16367680518030964,5333,-0.007640590054181725,0.1636775207352596,0.36537913795821975,0.4709433413065206,12220,-0.007640590054181725
6,0.2000512161002254,0.03333333333333333,0.04093955752723069,-0.15892083657262296,-0.0796013432946436,-0.020527666721940563,0.13191571504861732,-0.23081390180388803,0.9637955186429485,-6.56830142255896,-1.2158312505338078,51.68523227997698,-1.197530281205773,0.5742124747149385,-0.10570747615101085,0.0254,0.0508,0.047625,0.9238795637760319,-0.3826833568853094,0.0,0.0,0.014529564235638249,0.036711236003718395,0.04093955752723069,-0.15892083657262296,-0.0796013432946436,0.9637955186429483,0.23081390180388803,-0.1319157150486173,-0.020527666721940646,6.450950080825302,-1.3039400912097114,51.04986832574059,1.173816082057511,0.5722516561194257,-0.09576152292532543,0.0254,-0.0508,0.047625,0.9238795637760319,0.3826833568853094,-0.0,0.0,0.009728351065182937,0.024744428375006854,0.4681616530019247,0.3453312031233742,0.18650714387470116,5333,-0.007725828786034088,0.18650785520207677,0.34533119233847404,0.46816095245944916,12220,-0.007725828786034088
7,0.23339308545026294,0.03333333333333333,0.040810387861443045,-0.15857282559736044,-0.07933683758408114,-0.020204653721303478,0.13209198910521752,-0.23035636916356617,0.9638876602426281,-6.999018392154571,-0.8670494262687065,53.80878021790023,-1.2490998168663288,0.5806440828442759,-0.12275999922067038,0.0254,0.0508,0.047625,0.9238795637760319,-0.3826833568853094,0.0,0.0,0.015155809263730221,0.03546705262062317,0.040810387861443045,-0.15857282559736044,-0.07933683758408114,0.9638876602426281,0.23035636916356622,-0.13209198910521758,-0.020204653721303513,6.803164874740851,-1.029970041011955,52.87866522809595,1.2316902315461453,0.5778498393856356,-0.11831839306818656,0.0254,-0.0508,0.047625,0.9238795637760319,0.3826833568853094,-0.0,0.0,0.015380339065785568,0.03747907549345137,0.4661127077263788,0.3245081640295119,0.20937912824410929,5333,-0.007836199495050053,0.20937983645830108,0.3245081532918164,0.4661120102498825,12220,-0.007836199495050053
8,0.2667349548003005,0.03333333333333333,0.04076059977807098,-0.1583521003608044,-0.07917845745303105,-0.019842364642952286,0.13230888581112654,-0.2300164201835898,0.9639466197599951,-7.2046032321668925,-0.41167559167267825,54.61733883955019,-1.2894453854994483,0.5839206024628996,-0.12934004775049426,0.0254,0.0508,0.047625,0.9238795637760319,-0.3826833568853094,0.0,0.0,0.014361899670180079,0.03331298162901367,0.04076059977807098,-0.1583521003608044,-0.07917845745303105,0.9639466197599951,0.23001642018358986,-0.13230888581112657,-0.01984236464295242,7.038189095637315,-0.8344653033200569,53.99480321586108,1.2525817339303655,0.581202931536004,-0.12364832045116714,0.0254,-0.0508,0.047625,0.9238795637760319,0.3826833568853094,-0.0,0.0,0.015428831846412184,0.03581223767289636,0.46600824644035466,0.31155522703956673,0.2224365265200786,5333,-0.007896023603645342,0.2224372345755535,0.31155521630427474,0.4660075491201717,12220,-0.007896023603645342
9,0.3000768241503381,0.03333333333333333,0.04073863836207365,-0.15805540181621733,-0.0790075726883664,-0.019487043522219395,0.13247757288463627,-0.22983572702557717,0.9639737996439443,-7.409998364242299,0.4798551111976569,54.92735781438288,-1.3573444328137736,0.587436047295813,-0.12755071324006073,0.0254,0.0508,0.047625,0.9238795637760319,-0.3826833568853094,0.0,0.0,0.01155780390017367,0.02790032031053215,0.04073863836207365,-0.15805540181621733,-0.0790075726883664,0.9639737996439444,0.22983572702557722,-0.13247757288463624,-0.01948704352221952,7.253505258248238,-0.0866382488712486,54.68180546935673,1.3158632858764208,0.584961727314611,-0.13236681135833112,0.0254,-0.0508,0.047625,0.9238795637760319,0.3826833568853094,-0.0,0.0,0.013763880985995704,0.03279475926052169,0.46741360957396355,0.2949994626676289,0.23758692775840756,5333,-0.007935695365204361,0.23758763794919713,0.2949994518999692,0.4674129101508337,12220,-0.007935695365204361
